ID,Name,CityName,OblName,Center,PostCode,NalSumLimit
597,"Карагай, Пермский край",Карагай,Пермский край,,617210,1.00
574,"Кизел, Пермский край",Кизел,Пермский край,,618350,1.00
"2,862","Кондратово, Пермский край",Кондратово,Пермский край,,614506,1.00
"1,133","Коса, Пермский край",Коса,Пермский край,,619430,1.00
"1,134","Кочево, Пермский край",Кочево,Пермский край,,619320,1.00
565,"Красновишерск, Пермский край",Красновишерск,Пермский край,,618590,1.00
588,"Краснокамск, Пермский край",Краснокамск,Пермский край,,617060,1.00
579,"Кудымкар, Пермский край",Кудымкар,Пермский край,,619000,1.00
581,"Куеда, Пермский край",Куеда,Пермский край,,617700,1.00
586,"Кунгур, Пермский край",Кунгур,Пермский край,,617470,1.00
568,"Лысьва, Пермский край",Лысьва,Пермский край,,618900,1.00
"2,863","Майский, Пермский край",Майский,Пермский край,,,1.00
"2,864","Новоильинский, Пермский край",Новоильинский,Пермский край,,617016,1.00
"13,102","Новые Ляды, Пермский край",Новые Ляды,Пермский край,,,1.00
587,"Нытва, Пермский край",Нытва,Пермский край,,617000,1.00
"2,865","Оверята, Пермский край",Оверята,Пермский край,,617050,1.00
583,"Октябрьский, Пермский край",Октябрьский,Пермский край,,617860,1.00
577,"Орда, Пермский край",Орда,Пермский край,,617500,1.00
595,"Оса, Пермский край",Оса,Пермский край,,618120,1.00
594,"Оханск, Пермский край",Оханск,Пермский край,,618100,1.00
593,"Очер, Пермский край",Очер,Пермский край,,617140,1.00
"13,237","Пальники, Пермский край",Пальники,Пермский край,,618719,1.00
248,Пермь,Пермь,Пермский край,*,"614000,614002,614006,614007,614010,614012,614013,614014,614015,614016,614017,614018,614021,614022,614023,614025,614026,614029,614030,614031,614032,614033,614034,614036,614037,614038,614039,614042,614045,614046,614047,614051,614053,614054,614055,614056,614",без ограничений
"13,233","Песьянка, Пермский край",Песьянка,Пермский край,,614513,1.00
"1,342","Полазна, Пермский край",Полазна,Пермский край,,618703,1.00
592,"Сива, Пермский край",Сива,Пермский край,,617240,1.00
572,"Соликамск, Пермский край",Соликамск,Пермский край,,618540,1.00
590,"Суксун, Пермский край",Суксун,Пермский край,,617560,1.00
66,"Сылва, Пермский край",Сылва,Пермский край,,614503,1.00
578,"Уинское, Пермский край",Уинское,Пермский край,,617520,1.00
"2,866","Уральский, Пермский край",Уральский,Пермский край,,617005,1.00
566,"Усолье, Пермский край",Усолье,Пермский край,,618460,1.00
"2,364","Усть-Кишерть, Пермский край",Усть-Кишерть,Пермский край,,617600,1.00
"13,236","Ферма, Пермский край",Ферма,Пермский край,,614531,1.00
563,"Чайковский, Пермский край",Чайковский,Пермский край,,617760,1.00
584,"Частые, Пермский край",Частые,Пермский край,,617170,1.00
562,"Чердынь, Пермский край",Чердынь,Пермский край,,618600,1.00
580,"Чернушка, Пермский край",Чернушка,Пермский край,,617830,1.00
575,"Чусовой, Пермский край",Чусовой,Пермский край,,618200,1.00
"1,343","Юго-Камский, Пермский край",Юго-Камский,Пермский край,,614526,1.00
"1,135","Юрла, Пермский край",Юрла,Пермский край,,619200,1.00
"1,136","Юсьва, Пермский край",Юсьва,Пермский край,,619170,1.00
"2,867","Яйва, Пермский край",Яйва,Пермский край,,618340,1.00
"2,379","Арсеньев, Приморский край",Арсеньев,Приморский край,,"692330,692331,692337,692338,692342,692343",1.00
53,"Артем, Приморский край",Артем,Приморский край,,"692750,692751,692753,692754,692756,692759,692760,692764,692766,692770,692771,692774,692775,692777,692778",без ограничений
